2747961,"Arms & armor / written by Michèle Byam ; [special photography, Dave King].","Byam, Michèle, 1944-","0756673194, 0756686865, 9780756673192, 9780756686864",2011,"DK Pub.,",jcbk,ccnf,cen,1,A
378789,In my father's house / Dorothy Allred Solomon.,"Solomon, Dorothy Allred",531097633,1984,"Watts,",acbk,cab,cen,1,A
2171603,[DSHS response to Washington State Patrol report on OK Boys Ranch].,Washington (State). Department of Social and Health Services,,1996,"The Department,",acbk,canf,cen,1,A
3246551,Ducklings / Marfé Ferguson Delano.,"Delano, Marfe Ferguson","1426327153, 1426327161, 9781426327155, 9781426327162",2017,"National Geographic Kids,",jcbk,ccnf,cen,1,A
2973139,To hell you ride / script by Lance Henriksen and Joseph Maddrey ; art by Tom Mandrake ; colors by Cris Peter with Mat Lopes ; letters by Nate Piekos of Blambot ; cover and chapter break art by Tom Mandrake with Cris Peter.,"Henriksen, Lance, 1940-","1616551623, 9781616551629",2013,"Dark Horse Comics,",acbk,nacomic,swt,1,A
3184319,Snap of the super-goop / by Troy Cummings.,"Cummings, Troy","0545864992, 054586500X, 9780545864992, 9780545865005",2016,"Branches/Scholastic Inc.,",jcbk,ccef,cen,1,A
2065315,Earthquake in the early morning / by Mary Pope Osborne ; illustrated by Sal Murdocca.,"Osborne, Mary Pope","067989070X, 0679990704",2001,"Random House,",jcbk,ncef,spa,1,A
2531063,"Our White House : looking in, looking out / created by 108 renowned authors and illustrators and the National Children's Book and Literacy Alliance ; with an introduction by David McCullough.",,"076362067X, 9780763620677",2008,"Candlewick Press,",jcbk,ncnf,nga,1,A
3140204,"Thermofax screen printing essentials : for fabric, paper, and mixed media / with Lynn Krawczk ; a Quilting arts workshop production ; Interweave.",,"1632503115, 9781632503114",2015,"F+W Media, Inc.,",acdvd,nadvdnf,cap,1,A
452746,Violin concerto no. 1 (op. posth.) : Violin and piano / (Hans-Heinz Schneeberger).,"Bartók, Béla, 1881-1945",,1958,"Hawkes : sole selling agents : Boosey & Hawkes,",acmus,camus,cen,1,A
227359,"Report on an exploratory survey for a line of railway to connect the Canadian Pacific Railway with Barkerville, Cariboo District.","Bell, H. P.",,1887,"Govt. Print. Off.,",arbk,cs6r,cen,1,A
2947513,The muse / the Wood Brothers.,Wood Brothers.,,2013,"Southern Ground Artists,",accd,cacd,cen,1,A
2718687,Teach us to sit still : a skeptic's search for health and healing / Tim Parks.,"Parks, Tim","1609611586, 9781609611583",2011,"Rodale,",acbk,nanf,cap,1,A
2080601,The strange death of American liberalism / H.W. Brands.,"Brands, H. W.",300090218,2001,"Yale University Press,",acbk,canf,cen,1,A
3227168,"Munch : from the Munch Museum and National Gallery, Oslo / Phil Grabsky Films.com, in association with Seventh Art Productions and BY Experience HD ; executive preproducer, Phil Grasky ; written and directed by Ben Harding.",,,2013,"Seventh Art Productions,",acdvd,nadvdnf,dlr,1,A
3199554,The breakfast club / Universal ; an A & M Films/Channel production ; produced by Ned Tanen and John Hughes ; written and directed by John Hughes.,,,2015,"Universal Studios Home Entertainment,",acdvd,nadvd,gwd,1,A
3209615,Farándula / Marta Sanz.,"Sanz, Marta, 1967-","8433998005, 9788433998002",2016,"Editorial Anagrama,",acbk,naln,gwd,1,A
3337017,The man I want to be / Engelbert Humperdinck.,"Humperdinck, Engelbert",,2017,"OK! Good Records,",accd,cacd,cen,1,A
2377889,Eve's Christmas / Janet Dailey.,"Dailey, Janet",1585478733,2006,"Center Point Pub.,",acbk,cs1malf,cen,1,A
2638862,Judaism / Carl S. Ehrlich.,"Ehrlich, Carl S.","1435856228, 9781435856226",2010,"Rosen Pub.,",acbk,nynf,bal,1,A
2633426,"Runaways : homeschooling / writer, Kathryn Immonen ; artist, Sara Pichelli.","Immonen, Kathryn","0785140395, 9780785140399",2009,"Marvel,",acbk,nycomic,wts,1,A
3287526,2 broke girls. The complete sixth & final season / Warner Bros. Television.,,,2017,"Warner Bros. Entertainment,",acdvd,nadvd,uni,1,A
3140335,Ohio's regulars in the War of 1812 / Eric Eugene Johnson ; Society of the War of 1812 in the State of Ohio.,"Johnson, Eric E. (Eric Eugene), 1949-","0788455745, 0788460072, 9780788455742, 9780788460074",2014,"Heritage Books,",arbk,caref,cen,1,A
3271013,Yacht were you thinking? : an A-Z of boat names good and bad / Jonathan Eyers.,"Eyers, Jonathan","1472944372, 9781472944375",2017,"Adlard Coles Nautical,",acbk,nanf,bal,1,A
3037029,Mermaid treasure hunt / by Mary Tillworth ; illustrated by Dave Aikins.,"Tillworth, Mary","0553510762, 9780553510768",2015,"Random House,",jcbk,ncpic,spa,1,A
155415,"South of the sunset; an interpretation of Sacajawea, the Indian girl that accompanied Lewis and Clark / by Claire Warner Churchill; illustrated by Agnes C. Lehman.","Churchill, Claire Warner, 1898-1956",,1936,"R. R. Wilson, Inc.,",acbk,cab,cen,1,A
2314812,Embellish your home / by Dena.,"Fishbein, Dena",1402721455,2005,"Sterling Pub.,",acbk,canf,cen,1,A
1400356,"Sample locality map and analytical data for potassium-argon ages in the Pot Moller, Stepovak Bay, and Simeonof Island quadrangles, Alaska Peninsula / by Frederic H. Wilson ... [and others].","Wilson, Frederic H., 1950-",,,,acmap,canf,cen,1,A
3170528,La guía del ligue werevertumorro : cómo salir bien librado en el complejo mundo del amor / [Gabriel Montiel Gutiérrez].,"Montiel Gutiérrez, Gabriel.","607313441X, 9786073134415",2015,"Altea,",acbk,caln,cen,1,A
2968658,A circle of wives / Alice LaPlante.,"LaPlante, Alice, 1958-","0802122345, 9780802122346",2014,"Atlantic Monthly Press,",acbk,namys,mgm,1,A
3154175,Faith the Cinderella fairy / by Daisy Meadows.,"Meadows, Daisy","0545851955, 9780545851954",2016,"Scholastic Inc.,",jcbk,ncef,bea,1,A
2491572,How to fish / Chris Yates.,"Yates, Christopher","1590200039, 9781590200032",2008,"Overlook Press,",acbk,nanf,bal,1,A
2773242,Dark so gold / the Pines.,Pines (Musical group),,2012,"Red House Records,",accd,cacd,cen,1,A
3110766,"Miss Julie / Wrekin Hill Entertainment ; Maipo Film, The Apocalypse Films Company, Senorita Films and Subotica ; in association with Media House Capital and Altaris Partners ; Norwegian Film Institute with the participation of The Irish Film Board and Northern Ireland Screen ; written and directed by Liv Ullmann ; produced by Synnøve Hørsdal, Oliver Dungey and Teun Hilte.",,,2015,"Lionsgate : Wrekin Hill Entertainment,",acdvd,nadvd,hip,1,A
2622233,"Thor. [Vol. 3] / J. Michael Straczynski, writer ; Marko Djurdjevic, penciler ; Danny Miki ...[and others], inkers ; Paul Mounts ...[and others], colorists ; VC's Chris Eliopoulos, Joe Sabino, letterers.","Straczynski, J. Michael, 1954-","0785129502, 078514269X, 9780785129509, 9780785142690",2010,"Marvel Publishing, Inc.,",acbk,nycomic,dth,1,A
3255754,We're all wonders / written and illustrated by R.J. Palacio.,"Palacio, R. J.","1524766496, 152476650X, 9781524766498, 9781524766504",2017,"Alfred A. Knopf,",jcbk,ncnew,nga,2,A
3286222,La cucarachita Martina / adaptación de un cuento popular ; ilustrado por Héctor Cuenca.,,"1933032650, 9781933032658",2008,"Lectorum Publications,",jcbk,ncln,bea,1,A
2881219,Zumba fitness dance party.,,,2013,"UMe,",accd,cacd,cen,1,A
2918774,Jumanji / written and illustrated by Chris Van Allsburg.,"Van Allsburg, Chris","0547608381, 9780547608389",2011,"Houghton Mifflin Books for Children,",jcbk,ncpic,wts,2,A
2884008,The children of Henry VIII / John Guy.,"Guy, J. A. (John Alexander)","0192840908, 9780192840905",2013,"Oxford University Press,",acbk,cab,cen,2,A
3027703,Stress test : reflections on financial crises / Timothy F. Geithner.,"Geithner, Timothy F.","0804121184, 9780804121187",2014,"Random House Large Print,",acbk,calpnf,cen,1,A
2714703,A different mirror : a history of multicultural America / Ronald Takaki.,"Takaki, Ronald T., 1939-2009","0316022365, 9780316022361",2008,"Back Bay Books/Little, Brown, and Co.,",acbk,canf,cen,2,A
3304112,Personal history / Katharine Graham.,"Graham, Katharine, 1917-2001,","0525631534, 9780525631538",2017,"Random House Large Print,",acbk,nalpnf,bro,1,A
2946967,The dawn of Christmas : a romance from the heart of Amish country / Cindy Woodsmall.,"Woodsmall, Cindy","1410461602, 9781410461605",2013,"Thorndike Press,",acbk,calpfic,cen,1,A
3278675,"The Kingfisher science encyclopedia / contributors, Clive Gifford [and others].",,"0753473844, 9780753473849",2017,"Kingfisher,",jcbk,ncnf,qna,1,A
3030396,Aw yeah comics! and-- action! / story and art by Art Baltaza & Franco Aureliani.,"Baltazar, Art","1616555580, 9781616555580",2014,"Dark Horse Books,",jcbk,nccomic,col,1,A
2932151,"The Adventure Time encyclopaedia : inhabitants, lore, spells, and ancient crypt warnings of the land of Ooo circa 19.56 b.g.e. - 501 a.g.e. / compiled by his lowness Hunson Abadeeer, lord of evil, translated from the scrolls of Ooo by Martin Olson.","Olson, Martin","1419705644, 9781419705649",2013,"Abrams,",jcbk,ncnf,fre,1,A
1584808,"A genealogical history of the dormant, abeyant, forfeited, and extinct peerages of the British empire / by Sir Bernard Burke.","Burke, Bernard, 1814-1892",,1985,"Burke's Peerage ; Genealogical Pub. Co.,",arbk,cs9g,cen,1,A
2430744,Guess what is growing inside this egg / Mia Posada.,"Posada, Mia","0822561921, 9780822561927",2007,"Millbrook Press,",jcbk,ncenf,gwd,1,A
3115500,Sarasota & Naples : [including Sanibel Island & the Everglades] / Jason Ferguson.,"Ferguson, Jason","1631211552, 9781631211553",2015,"Avalon Travel, a member of the Perseus Books Group,",acbk,nanf,dth,1,A
2003661,Fidel Castro / Clive Foss.,"Foss, Clive",750923849,2000,"Sutton,",acbk,cab,cen,1,A
3229173,Me and Marvin Gardens / Amy Sarig King.,"King, A. S. (Amy Sarig), 1970-","0545870747, 9780545870740",2017,"Arthur A. Levine Books, an imprint of Scholastic Inc.,",jcbk,ncfic,net,1,A
3298914,"The phoenix years : art, resistance and the making of modern China / Madeleine O'Dea.","O'Dea, Madeleine","1681775271, 9781681775272",2017,Pegasus Books,acbk,canew,cen,1,A
3102904,The aeronaut's windlass / Jim Butcher.,"Butcher, Jim, 1971-","0451466802, 9780451466808",2015,"ROC,",acbk,nasf,gwd,1,A
3011088,The beekeeper's ball / Susan Wiggs.,"Wiggs, Susan","1628991666, 9781628991666",2014,"Center Point Large Print,",acbk,nalpfic,bal,1,A
2882135,Black Indians : a hidden heritage / written by William Loren Katz.,"Katz, William Loren","1442446366, 1442446374, 9781442446366, 9781442446373",2012,"Atheneum Books for Young Readers,",acbk,nynf,rbe,1,A
3274405,Ruth Bader Ginsburg : the case of R.B.G. vs. inequality / by Jonah Winter ; illustrated by Stacy Innerst.,"Winter, Jonah, 1962-","1419725599, 9781419725593",2017,"Abrams Books for Young Readers,",jcbk,ncnf,mgm,1,A
2747794,Gabby : a story of courage and hope / Gabrielle Giffords and Mark Kelly ; with Jeffrey Zaslow.,"Giffords, Gabrielle D. (Gabrielle Dee), 1970-","1451661061, 9781451661064",2011,"Scribner,",acbk,cab,cen,2,A
3265870,Musnet : impressions of the master / Kickliy.,Kickliy (Graphic novel creator),"1941250130, 9781941250136",2016,"ODOD Books,",jcbk,nccomic,mon,1,A
3166360,The judging eye / R. Scott Bakker.,"Bakker, R. Scott","1590202929, 9781590202920",2010,"Overlook Press,",acbk,casf,cen,2,A
443022,,,,,,acmus,camus,cen,1,A
2744841,"Abuelos / Pat Mora ; ilustraciones, Amelia Lau Carling.","Mora, Pat","1554981018, 1554981026, 9781554981014, 9781554981021",2011,"Libros Tigrillo/Groundwood Books/House of Anansi Press,",jcbk,ccln,cen,1,A
3193438,"Play bigger : how pirates, dreamers, and innovators create and dominate markets / Al Ramadan, Dave Peterson, Christopher Lochhead, Kevin Maney.","Ramadan, Al","0062407619, 9780062407610",2016,"HarperBusiness,",acbk,nanf,net,1,A
1762353,Lustres / Margery Clinton.,"Clinton, Margery.",713461926,1991,"Batsford,",acbk,canf,cen,1,A
2991026,"The invisible woman / Sony Pictures Classics ; BBC Films ; BFI ; in association with WestEnd Films, Magnolia Mae Films and Taeoo Entertainment ; a Headline Pictures and Magnolia Mae Films production ; in association with Lonely Dragon ; produced by Gabrielle Tana, Stewart Mackinnon, Christian Baute, Carolyn Marks Blackwood ; written by Abi Morgan ; directed by Ralph Fiennes.",,,2014,"Sony Pictures Home Entertainment,",acdvd,nadvd,mon,1,A
2454406,La radiolina / Manu Chao.,"Chao, Manu",,2007,"Nacional Records,",accd,nacd,cap,1,A
2830327,Journey to Topaz : a story of the Japanese-American evacuation / by Yoshiko Uchida ; illustrated by Donald Carrick.,"Uchida, Yoshiko","1890771910, 9781890771911",2005,"Heyday Books,",jcbk,ncfic,lcy,1,A
2575386,"Massachusetts quilts : our common wealth / Lynne Zacek Bassett, editor.",,"1584657456, 1584657464, 9781584657453, 9781584657460",2009,"University Press of New England,",acbk,canf,cen,1,A
99015,An introduction to microcomputers.,Adam Osborne and Associates,,19751977,"Adam Osborne and Associates,",arbk,cs6r,cen,1,A
2943457,Johnny Carson / Henry Bushkin.,"Bushkin, Henry","0544217624, 9780544217621",2013,"An Eamon Dolan Book/Houghton Mifflin Harcourt,",acbk,nanf,glk,1,A
2580733,Wicked plants : the weed that killed Lincoln's mother & other botanical atrocities / Amy Stewart ; etchings by Briony Morrow-Cribbs ; illustrations by Jonathon Rosen.,"Stewart, Amy","1565126831, 9781565126831",2009,"Algonquin Books of Chapel Hill,",acbk,nanf,swt,1,A
3204876,Good Housekeeping Christmas cookies : 75 irresistible holiday treats : good food guaranteed.,,"1618371452, 9781618371454",2016,"Hearst Books,",acbk,nanf,bro,1,A
437357,Your family tree.,,,19481983,"[Frances Strong Helman],",arbk,caref,cen,8,A
2919164,Zealot : the life and times of Jesus of Nazareth / Reza Aslan.,"Aslan, Reza","140006922X, 9781400069224",2013,"Random House,",acbk,nanf,uni,1,A
3101506,"Thunder & lightning : weather past, present, future / Lauren Redniss.","Redniss, Lauren","0812993179, 9780812993172",2015,"Random House,",acbk,nanf,bro,1,A
1875751,"Piano concerto no. 3, opus 30 / Serge Rachmaninoff.","Rachmaninoff, Sergei, 1873-1943",,1947,"Boosey & Hawkes,",acmus,camus,cen,1,A
2289412,Players : the mysterious identity of William Shakespeare / Bertram Fields.,"Fields, Bertram",60775599,2005,"ReganBooks,",acbk,canf,cen,1,A
2450233,Boating skills and seamanship / United States Coast Guard Auxiliary.,United States. Coast Guard Auxiliary,"0071467297, 9780071467292",2007,"International Marine/McGraw-Hill,",acbk,canf,cen,1,A
1872946,"Richard Strauss : man, musician, enigma / Michael Kennedy.","Kennedy, Michael, 1926-2014",521581737,1999,"Cambridge University Press,",acbk,canf,cen,1,A
2720031,Troilus and Cressida / William Shakespeare ; edited by Jonathan Bate and Eric Rasmussen ; introduction by Jonathan Bate.,"Shakespeare, William, 1564-1616","0812969316, 9780812969313",2010,"Modern Library,",acbk,nanf,gwd,1,A
3273237,"Solo / by Kwame Alexander, with Mary Rand Hess.","Alexander, Kwame","0310761832, 9780310761839",2017,"Blink,",acbk,nynew,cap,1,A
3082164,"Compact world atlas / senior cartographic editor, Simon Mumford.",,"1465429913, 9781465429919",2015,"DK Publishing, a Penguin Random House Company,",acbk,nynf,lcy,1,A
3305924,"The lost words : a spell book / Robert Macfarlane, Jackie Morris.","Macfarlane, Robert, 1976-","0241253586, 9780241253588",2017,"Hamish Hamilton,",jcbk,ncnf,swt,1,A
3141535,A new home for Truman / by Catherine Hapka ; illustrated by Dana Regan.,"Hapka, Cathy","079443312X, 0794433510, 9780794433123, 9780794433512",2015,"Studio Fun International, Inc.,",jcbk,ncef,net,1,A
2739524,"Seekers. [1], Toklo's story / created by Erin Hunter ; written by Dan Jolley ; art by Bettina M. Kurkoski.","Hunter, Erin","0061723800, 9780061723803",2010,"Tokyopop,",jcbk,nccomic,wts,1,A
3195604,Scary out there / edited by Jonathan Maberry ; stories by Linda Addison [and 21 others].,,"1481450700, 1481450719, 9781481450706, 9781481450713",2016,"SSBFYR,",acbk,nyfic,rbe,1,A
3049873,Leontyne Price : voice of a century / by Carole Boston Weatherford ; illustrated by Raul Colón.,"Weatherford, Carole Boston, 1956-","0375856064, 0375956069, 9780375856068, 9780375956065",2014,"Alfred A. Knopf,",jcbk,ccnf,cen,1,A
2974107,When Audrey met Alice / Rebecca Behrens.,"Behrens, Rebecca","1402286422, 9781402286421",2014,"Sourcebooks Jabberwocky,",jcbk,ccfic,cen,1,A
2986249,Butterfly grave / Anne Cassidy.,"Cassidy, Anne, 1952-","1408815524, 9781408815526",2013,"Bloomsbury,",acbk,nyfic,net,1,A
401868,Smutek spełnionych baśni / Józef Kozielecki ; przedmowa Stanisław Lem.,"Kozielecki, Józef",8308012965,1985,"Wydawnictwo Literackie,",acbk,caln,cen,1,A
3295599,Rettie and the Ragamuffin Parade : a Thanksgiving story / written by Trinka Hakes Noble & illustrated by David C. Gardner.,"Noble, Trinka Hakes","1585369608, 9781585369607",2017,"Sleeping Bear Press,",jcbk,nchol,gwd,1,A
3225348,"Xiao shi hou / Ling Song, wen/tu.","Ling, Song","7568221199, 9787568221191",2016,"Beijing li gong da xue chu ban she,",jcbk,ccln,cen,1,A
2748525,Ben Jonson : a life / Ian Donaldson.,"Donaldson, Ian, 1935-","0198129769, 9780198129769",2011,"Oxford Univ. Press,",acbk,cab,cen,1,A
2808646,Unity band / Pat Metheny.,"Metheny, Pat",,2012,"Nonesuch,",accd,cacd,cen,1,A
378563,"Between sacred mountains : Navajo stories and lessons from the land / storytellers and teachers, Claudeen Arthur (Tsé Níjíkiní) ... [and others] ; seekers who asked and understood, Judy Apachee (Táchiiʻnii), Rex Lee Jim (Kin Łichíiʻnii) ; artists who looked and drew, Rudy Begay (Kin Łichíiʻnii), Wayne Charlie (Naaneeshtʻézhí), Hank Willie (Tsiʻnaajinii) ; listeners, learners, and scribes, Sam and Janet Bingham.",,"0816508550, 0816508569",1984,"Sun Tracks : University of Arizona Press,",acbk,canf,cen,1,A
2946451,"The Iliad / Homer ; translation, introduction, and notes by Barry B. Powell ; foreword by Ian Morris.",Homer,"019932610X, 9780199326105",2014,"Oxford University Press,",acbk,canf,cen,2,A
2762837,World vegan feast : 200 fabulous recipes from over 50 countries / Bryanna Clark Grogan.,"Grogan, Bryanna Clark, 1948-","0980013143, 9780980013146",2011,"Vegan Heritage Press,",acbk,canf,cen,1,A
2844778,The thing itself / Peter Guttridge.,"Guttridge, Peter","0727880810, 9780727880819",2012,"Severn House,",acbk,camys,cen,1,A
3203345,Little nothing / Marisa Silver.,"Silver, Marisa","0399167927, 9780399167928",2016,"Blue Rider Press,",acbk,nafic,cap,1,A
2490243,The American resting place : four hundred years of history through our cemeteries and burial grounds / Marilyn Yalom ; photographs by Reid Yalom.,"Yalom, Marilyn","0618624279, 9780618624270",2008,"Houghton Mifflin Co.,",acbk,nanf,cap,1,A
3335034,"The LEGO Ninjago movie / Warner Bros. Pictures ; Warner Animation Group ; Ratpac ; in association with LEGO System A/S ; a Lin Pictures/Lord Miller/Vertigo Entertainment production ; produced by Dan Lin, Phil Lord, Christopher Miller, Maryann Garger, Roy Lee, Chris McKay ; screenplay by Bob Logan ... [and others] ; story by Hilary Winston ... [and others] ; directed by Charlie Bean, Paul Fisher, Bob Logan.",,,2017,"Warner Bros. Home Entertainment,",jcdvd,ncdvd,fre,1,A
2259246,Pumpkins / Jacqueline Farmer ; illustrated by Phyllis Limbacher Tildes.,"Farmer, Jacqueline","1570915571, 157091558X",2004,"Charlesbridge,",jcbk,ncnf,dlr,1,A
2831476,Kunu's basket : a story from Indian Island / Lee DeCora Francis ; illustrated by Susan Drucker.,"Francis, Lee DeCora, 1972-","0884483304, 9780884483304",2012,"Tilbury House,",jcbk,ncpic,bea,1,A
2603454,Walt Disney's Snow White and the seven dwarfs / retold by Cynthia Rylant ; pictures by Gustaf Tenggren.,"Rylant, Cynthia","1423118618, 9781423118619",2009,"Disney Press,",jcbk,ncfft,cap,1,A
3111440,Wildflower / Drew Barrymore.,"Barrymore, Drew","1101983795, 9781101983799",2015,"Dutton,",acbk,nab,dth,1,A
2715528,Farmyard beat / by Lindsey Craig ; illustrations by Marc Brown.,"Craig, Lindsey","0375864555, 037596455X, 9780375864551, 9780375964558",2011,"Alfred A. Knopf,",jcbk,ncpic,swt,1,A
162114,"Voices from the fields; a book of country songs by farming people / edited by Russell Lord, with an introduction by Carl Van Doren.","Lord, Russell, 1895-1964",,1937,"Houghton Mifflin,",arbk,cs8r,cen,1,A
2862715,Three little words / Sarah N. Harvey.,"Harvey, Sarah N., 1950-","1459800656, 9781459800656",2012,"Orca Book Publishers,",acbk,nyfic,net,1,A
2600267,"Can BioShield effectively procure medical countermeasures that safeguard the nation? : hearing before the Subcommittee on Emerging Threats, Cybersecurity, and Science and Technology of the Committee on Homeland Security, House of Representatives, One Hundred Tenth Congress, April 18, 2007.","United States. Congress. House. Committee on Homeland Security. Subcommittee on Emerging Threats, Cybersecurity, and Science and Technology","0160835372, 9780160835377",2009,"U.S. G.P.O. : For sale by the Supt. of Docs., U.S. G.P.O.,",acbk,canf,cen,1,A
484105,Dreams of leaving / Rupert Thomson.,"Thomson, Rupert",689119577,1988,"Atheneum,",acbk,cafic,cen,1,A
2986128,"Oh, what a life / American Authors.",American Authors (Musical group),,2014,"Island,",accd,cacd,cen,1,A
2843460,Coexist / the xx.,XX (Musical group),,2012,"Young Turks,",accd,nacd,swt,1,A
1618258,"The air down here : true tales from a South Bronx boyhood / Gil C. Alicea, with Carmine DeSena ; photographs by Gil C. Alicea.","Alicea, Gil C.",811810488,1995,"Chronicle Books,",acbk,nyb,uni,1,A
2479287,"Madama Butterfly / by Giacomo Puccini ; libretto by Luigi Illica and Giuseppe Giacosa ; produced by Giulio Chazalettes ; [television production] Polivideo ; director, Brian Large ; executive producer, Robin Scott ; produced by NVC Arts and Radiotelevisione italiana in association with RTSI.",,"0769776213, 9780769776217",1983,"Kultur ; Warner Music Vision,",acdvd,cadvdnf,cen,1,A
2721250,"Pokémon : Black and White. Vol. 3 / story by Hidenori Kusaka ; art by Satoshi Yamamoto ; [English adaptation, Annette Roman ; translation, Tetsuichiro Miyaki].","Kusaka, Hidenori","1421540924, 9781421540924",2011,"Viz Media,",jcbk,nccomic,bal,1,A
3156196,My father before me : a memoir / Chris Forhan.,"Forhan, Chris, 1959-","1501131265, 1501131311, 9781501131264, 9781501131318",2016,"Scribner,",acbk,nab,col,1,A
3178741,"The verse, the chorus / Ivan & Alyosha.",Ivan & Alyosha (Musical group),,2009,"Cheap Lullaby Records,",accd,cacd,cen,1,A
3259560,"You have 4 minutes to change your life : simple 4-minute meditations for inspiration, transformation, and true bliss / Rebekah Borucki ; [foreword by Kriss Carr].","Borucki, Rebekah","140194972X, 9781401949723",2017,"Hay House Inc,",acbk,canew,cen,1,A
3099776,102 top picks for homeschool curriculum : choosing the right curriculum and approach for each child's learning style / by Cathy Duffy.,"Duffy, Cathy","0929320190, 9780929320199",2015,"Grove Publishing,",acbk,nanf,nhy,1,A
2821614,Still life / Louise Penny.,"Penny, Louise","1410448975, 9781410448972",2012,"Thorndike Press,",acbk,nalpfic,net,1,A
3333917,Cause & effect : the War on Terror / Don Nardo.,"Nardo, Don, 1947-","1682821706, 9781682821701",2018,"ReferencePoint Press, Inc.,",acbk,cynf,cen,1,A
2289490,Alias Grace / Margaret Atwood.,"Atwood, Margaret, 1939-",385490445,1997,"Anchor Books,",acbk,nafic,wts,1,A
3238192,No one can pronounce my name : a novel / Rakesh Satyal.,"Satyal, Rakesh","1250112117, 9781250112118",2017,"Picador,",acbk,nafic,qna,1,A
3091854,"The upside of stress : why stress is good for you, and how to get good at it / Kelly McGonigal.","McGonigal, Kelly","1583335617, 9781583335611",2015,"Avery,",acbk,nanew,cap,1,A
2646065,When everything breaks open / Matt Morris.,"Morris, Matt",,2010,"Tennman Records,",accd,cacd,cen,1,A
3254936,Cocoa Beach / Beatriz Williams.,"Williams, Beatriz","0062404989, 9780062404985",2017,"William Morrow, an imprint of HarperCollins Publishers,",acbk,nafic,mag,1,A
562564,American overture; Jewish rights in colonial times.,"Goodman, Abram Vossen, 1903-2002",,1947,"Jewish Pub. Society of America,",arbk,cs6r,cen,1,A
3057275,"Lanmei mao, qu hai bian ba / [Yi] Shala Aogusiting, zhu ; [Yi] Mata Tuoni, hui ; Ren He, yi.","Agostini, Sara.","7304065400, 9787304065409",2014,"Zhong yang guang bo dian shi da xue chu ban she,",jcbk,ccln,cen,1,A
2906936,The complete fishing manual / Henry Gilbey.,"Gilbey, Henry","0756682290, 9780756682293",2011,"DK,",acbk,nanf,net,1,A
727774,Catalogue raisonné de l'oeuvre gravé de Jules Vanpaemel.,"Vanpaemel-Le Roy, Marguerite.",,1970,"A. de Rache,",arbk,cs8r,cen,1,A
2141962,Alphabet under construction / Denise Fleming.,"Fleming, Denise, 1950-",805068481,2002,"Henry Holt,",jcbk,ccpic,cen,1,A
3143043,The pleasure zone / a novel by Cairo.,Cairo,"1593096615, 9781593096618",2016,"Strebor Books,",acbk,canew,cen,1,A
3268719,Freaky Friday : a new musical : studio cast recording.,"Kitt, Tom",,2017,"Walt Disney Records,",jccd,nacd,gwd,1,A
3083327,National Geographic Traveler. Florence & Tuscany / by Tim Jepson ; photography by Tino Soriano.,"Jepson, Tim","1426214626, 9781426214622",2015,"National Geographic Society,",acbk,canf,cen,1,A
3280586,Modern tarot : connecting with your higher self through the wisdom of the cards / Michelle Tea ; illustrated by Amanda Verwey.,"Tea, Michelle","0062682407, 9780062682406",2017,"HarperElixir,",acbk,nanew,bal,1,A
3245987,Rosalie the Rapunzel fairy / by Daisy Meadows.,"Meadows, Daisy","133805502X, 9781338055023",2017,"Scholastic Inc.,",jcbk,ncef,swt,1,A
2811418,"Chai hun / Wubing, zhu.",Wubing.,"7308089487, 9787308089487",2011,"Zhejiang da xue chu ban she,",acbk,caln,cen,1,A
3310806,"Nudge : improving decisions about health, wealth, and happiness / Richard H. Thaler, Cass R. Sunstein.","Thaler, Richard H., 1945-","014311526X, 9780143115267",2009,"Penguin Books,",acbk,nanf,qna,1,A
2028096,Scrolls of testimony / Abba Kovner ; translated by Eddie Levenston ; illustrations by Samuel Bak.,"Kovner, Abba, 1918-1987",827607105,2001,"Jewish Publication Society,",acbk,canf,cen,1,A
3236827,Quarry. The complete first season / Cinemax Original Series.,,,2017,"Warner Home Video,",acdvd,nadvd,mgm,1,A
3182232,I might be wrong : live recordings / Radiohead.,Radiohead (Musical group),,2016,"XL Recordings,",accd,nacd,bea,1,A
2904691,The year of the baby / by Andrea Cheng ; illustrated by Patrice Barton.,"Cheng, Andrea","0547910673, 9780547910673",2013,"Houghton Mifflin Harcourt,",jcbk,ncfic,bal,1,A
3255779,Big deal / Christopher Martin.,"Martin, Christopher, 1987-",,2017,"VP Records,",accd,nacd,col,1,A
2623690,Space / Edward Willett.,"Willett, Edward, 1959-","1605960721, 160596073X, 9781605960722, 9781605960739",2010,"Weigl Publishers,",jcbk,ncnf,dth,1,A
3116138,"Everything, everything / Nicola Yoon ; illustrations by David Yoon.","Yoon, Nicola","0553496646, 9780553496642",2015,"Delacorte Press,",acbk,nyfic,bro,1,A
2835436,"The complete classical music guide / general editor, John Burrows with Charles Wiffen ; and contributions from Robert Ainsley ... [and others].",,"0756692563, 1409383164, 9780756692568, 9781409383161",2012,"DK Pub.,",acbk,nanf,uni,1,A
2743975,The description of the Saratov colony Susly [Herzog].,,,1995,"American Historical Society of Germans from Russia,",arbk,caref,cen,1,A
2843406,The shadow girls / Henning Mankell ; translated from the Swedish by Ebba Segerberg.,"Mankell, Henning, 1948-2015","1595581928, 9781595581921",2012,"New Press,",acbk,nafic,gwd,1,A
